"Date","Department","Category","CustomerCode","Price","Quantity"
"6/6/2015","Sides","Yogurt","CWM11331L8O",12,11
"10/21/2014","Kabobs","Lamb","CWM11331L8O",28,15
"2/12/2015","Entrees","Beef and Broccoli","CWM11331L8O",49,10
"7/2/2015","Sides","Rice","CWM11331L8O",9,12
"10/16/2014","Kabobs","Chicken","CWM11331L8O",33,5
"10/23/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,9
"3/24/2015","Sides","Yogurt","CWM11331L8O",12,15
"8/27/2015","Sides","Rice","CWM11331L8O",9,11
"6/26/2014","Kabobs","Chicken","CWM11331L8O",33,10
"10/23/2014","Entrees","Beef and Broccoli","CWM11331L8O",44,17
"9/24/2015","Kabobs","Beef","CWM11331L8O",25,18
"8/15/2016","Sides","Rice","CWM11331L8O",9,3
"8/30/2014","Entrees","Lamb Chops","CWM11331L8O",23,4
"5/6/2015","Kabobs","Chicken","CWM11331L8O",33,13
"5/31/2014","Sides","Rice","CWM11331L8O",9,15
"7/5/2015","Entrees","Beef and Broccoli","CWM11331L8O",29,13
"10/21/2014","Kabobs","Pork","CWM11331L8O",28,11
"1/2/2014","Sides","Roll","CHG2560O3D",5,9
"12/6/2015","Kabobs","Chicken","CWM11331L8O",33,6
"3/14/2017","Kabobs","Lamb","CWM11331L8O",30,11
"9/22/2015","Entrees","Beef and Broccoli","CWM11331L8O",19,10
"9/18/2014","Kabobs","Chicken","CWM11331L8O",33,14
"1/3/2015","Sides","Chips","CWM11331L8O",8,11
"6/2/2014","Kabobs","Beef","CWM11331L8O",25,17
"5/22/2016","Kabobs","Chicken","CWM11331L8O",33,19
"9/10/2015","Kabobs","Beef","CWM11331L8O",25,15
"9/1/2015","Sides","Rice","CWM11331L8O",9,20
"10/6/2014","Entrees","Beef and Broccoli","CWM11331L8O",15,4
"3/16/2017","Sides","Rice","CWM11331L8O",9,6
"10/27/2016","Kabobs","Beef","CLU1023953S",28,16
"6/8/2014","Sides","Yogurt","CWM11331L8O",12,9
"11/2/2016","Kabobs","Beef","CWM11331L8O",28,17
"3/30/2015","Sides","Rice","CWM11331L8O",9,20
"8/13/2016","Kabobs","Beef","CWM11331L8O",28,16
"6/23/2016","Kabobs","Beef","CWM11331L8O",28,10
"1/8/2017","Sides","Rice","CBB10588ZRT",9,12
"7/18/2015","Kabobs","Chicken","CWM11331L8O",33,10
"1/11/2014","Kabobs","Chicken","CWM11331L8O",33,14
"10/15/2015","Sides","Rice","CWM11331L8O",9,16
"3/1/2015","Kabobs","Lamb","CWM11331L8O",28,8
"6/8/2015","Kabobs","Lamb","CWM11331L8O",28,19
"3/14/2017","Kabobs","Lamb","CWM11331L8O",30,14
"9/2/2015","Sides","Yogurt","CWM11331L8O",12,19
"5/31/2014","Entrees","Lamb Chops","CWM11331L8O",32,6
"6/10/2015","Sides","Rice","CWM11331L8O",9,7
"6/13/2015","Kabobs","Pork","CWM11331L8O",28,2
"2/9/2015","Sides","Yogurt","CWM11331L8O",12,14
"7/1/2015","Kabobs","Chicken","CWM11331L8O",33,11
"3/26/2015","Sides","Yogurt","CWM11331L8O",12,13
"7/1/2015","Kabobs","Lamb","CWM11331L8O",28,10
"2/22/2014","Kabobs","Beef","CWM11331L8O",25,6
"2/2/2016","Kabobs","Chicken","CWM11331L8O",33,9
"5/8/2014","Kabobs","Chicken","CWM11331L8O",33,13
"1/21/2017","Sides","Yogurt","CWM11331L8O",12,12
"2/14/2016","Sides","Rice","CIO8806ZCK",9,3
"2/17/2015","Kabobs","Pork","CWM11331L8O",28,14
"3/30/2017","Sides","Chips","CWM11331L8O",8,10
"9/9/2015","Sides","Yogurt","CWM11331L8O",12,17
"4/6/2014","Kabobs","Chicken","CWM11331L8O",33,8
"5/5/2014","Sides","Yogurt","CWM11331L8O",12,5
"10/11/2015","Kabobs","Beef","CWM11331L8O",25,18
"3/13/2014","Sides","Rice","CWM11331L8O",9,13
"8/1/2016","Entrees","Lamb Chops","CWM11331L8O",21,13
"7/10/2014","Kabobs","Chicken","CWM11331L8O",33,24
"9/1/2016","Sides","Roll","CWM11331L8O",5,19
"9/28/2016","Sides","Roll","CWM11331L8O",5,16
"9/29/2015","Kabobs","Chicken","CWM11331L8O",33,8
"5/2/2015","Kabobs","Lamb","CCE708341Y",28,3
"12/20/2014","Sides","Yogurt","CWM11331L8O",12,5
"2/11/2015","Kabobs","Chicken","CWM11331L8O",33,12
"7/21/2014","Entrees","Beef and Broccoli","CWM11331L8O",16,6
"10/28/2015","Kabobs","Beef","CW482710RG",25,13
"6/18/2015","Kabobs","Chicken","CWM11331L8O",33,5
"10/5/2016","Kabobs","Beef","CWM11331L8O",28,7
"3/3/2014","Kabobs","Lamb","CWM11331L8O",28,7
"5/22/2016","Kabobs","Chicken","CWM11331L8O",33,16
"1/12/2017","Kabobs","Lamb","CWM11331L8O",30,14
"7/9/2014","Kabobs","Lamb","CWM11331L8O",28,14
"12/15/2016","Sides","Yogurt","CWM11331L8O",12,7
"7/12/2016","Kabobs","Lamb","CWM11331L8O",28,16
"3/22/2014","Entrees","Beef and Broccoli","CWM11331L8O",15,8
"4/2/2015","Kabobs","Beef","CWM11331L8O",25,8
"7/24/2016","Kabobs","Chicken","CWM11331L8O",33,4
"6/19/2016","Kabobs","Chicken","CM09538SK0",33,5
"10/2/2014","Sides","Yogurt","CWM11331L8O",12,7
"2/29/2016","Sides","Rice","CWM11331L8O",9,8
"4/3/2014","Kabobs","Beef","CWM11331L8O",25,16
"9/10/2014","Sides","Yogurt","CBE5138BBX",12,18
"3/19/2014","Kabobs","Chicken","CWM11331L8O",33,18
"3/3/2015","Kabobs","Beef","CWM11331L8O",25,8
"7/24/2014","Kabobs","Beef","CWM11331L8O",25,13
"7/3/2014","Kabobs","Chicken","CWM11331L8O",33,18
"7/22/2014","Entrees","Lamb Chops","CWM11331L8O",34,14
"9/24/2015","Kabobs","Chicken","CWM11331L8O",33,5
"11/3/2016","Kabobs","Chicken","CWM11331L8O",33,21
"10/6/2015","Kabobs","Beef","CWM11331L8O",25,19
"2/4/2017","Sides","Rice","C4W10761OVL",9,10
"3/17/2014","Entrees","Lamb Chops","CWM11331L8O",32,9
"3/9/2015","Sides","Rice","CWM11331L8O",9,4
"6/29/2016","Kabobs","Chicken","CWM11331L8O",33,12
"10/19/2014","Sides","Yogurt","CWM11331L8O",12,15
"6/4/2016","Kabobs","Chicken","CWM11331L8O",33,13
"8/20/2015","Kabobs","Chicken","CWM11331L8O",33,21
"1/30/2017","Entrees","Lamb Chops","C2010732GU6",32,12
"9/6/2015","Kabobs","Beef","CWM11331L8O",25,4
"7/19/2014","Kabobs","Beef","CWM11331L8O",25,4
"1/29/2017","Sides","Yogurt","CT310727389",12,6
"1/28/2017","Kabobs","Lamb","CWM11331L8O",30,19
"5/28/2016","Sides","Yogurt","CWM11331L8O",12,20
"6/22/2015","Kabobs","Chicken","CWM11331L8O",33,6
"2/4/2016","Entrees","Lamb Chops","CWM11331L8O",30,7
"11/5/2014","Kabobs","Chicken","CZQ5610GY0",33,8
"6/30/2014","Entrees","Beef and Broccoli","CWM11331L8O",28,3
"2/11/2014","Kabobs","Chicken","CWM11331L8O",33,11
"4/9/2015","Kabobs","Lamb","CWM11331L8O",28,11
"5/20/2014","Kabobs","Chicken","CWM11331L8O",33,14
"1/14/2015","Kabobs","Chicken","CWM11331L8O",33,12
"7/13/2015","Entrees","Lamb Chops","CQJ445965I",16,10
"2/13/2014","Sides","Yogurt","CWM11331L8O",12,23
"2/16/2016","Kabobs","Lamb","CWM11331L8O",28,7
"2/17/2016","Entrees","Lamb Chops","CWM11331L8O",34,11
"5/24/2014","Kabobs","Chicken","CWM11331L8O",33,10
"6/26/2014","Kabobs","Lamb","CLW4454SZF",28,1
"8/4/2015","Kabobs","Chicken","CWM11331L8O",33,12
"1/18/2016","Kabobs","Chicken","CWM11331L8O",33,4
"10/5/2014","Kabobs","Beef","CWM11331L8O",25,11
"3/13/2016","Sides","Rice","CWM11331L8O",9,4
"7/26/2015","Entrees","Lamb Chops","CAQ6930P0K",18,13
"12/22/2015","Sides","Chips","CWM11331L8O",8,17
"1/21/2016","Kabobs","Chicken","CWM11331L8O",33,14
"12/10/2014","Sides","Yogurt","CWM11331L8O",12,10
"8/17/2015","Kabobs","Beef","CWM11331L8O",25,12
"2/27/2014","Kabobs","Lamb","CWM11331L8O",28,4
"6/8/2015","Sides","Yogurt","CS46395LSE",12,12
"5/10/2014","Sides","Rice","CWM11331L8O",9,20
"2/5/2014","Entrees","Lamb Chops","CWM11331L8O",10,7
"12/10/2014","Sides","Yogurt","CWM11331L8O",12,6
"4/29/2014","Sides","Yogurt","CWM11331L8O",12,14
"1/22/2014","Entrees","Beef and Broccoli","CWM11331L8O",23,9
"5/8/2014","Entrees","Beef and Broccoli","CWM11331L8O",14,18
"12/7/2015","Entrees","Lamb Chops","CWM11331L8O",31,22
"4/20/2016","Kabobs","Chicken","CWM11331L8O",33,7
"2/18/2014","Kabobs","Chicken","CWM11331L8O",33,11
"8/5/2014","Kabobs","Chicken","CWM11331L8O",33,18
"2/11/2014","Kabobs","Chicken","CWM11331L8O",33,4
"7/7/2016","Sides","Yogurt","CHU6666P0R",12,16
"9/27/2016","Entrees","Lamb Chops","CWM11331L8O",33,11
"3/6/2014","Kabobs","Chicken","CWM11331L8O",33,12
"2/22/2017","Sides","Yogurt","CWM11331L8O",12,14
"9/11/2014","Sides","Chips","CWM11331L8O",8,13
"10/29/2015","Sides","Yogurt","CWM11331L8O",12,15
"6/10/2014","Kabobs","Chicken","CWM11331L8O",33,5
"12/29/2016","Sides","Roll","CWM11331L8O",5,6
"1/21/2015","Sides","Rice","C4X616468V",9,2
"3/14/2017","Kabobs","Chicken","CRW10977GUC",33,15
"10/12/2015","Sides","Rice","CWM11331L8O",9,7
"9/21/2015","Sides","Rice","CWM11331L8O",9,7
"10/10/2015","Kabobs","Beef","CWM11331L8O",25,9
"8/16/2016","Entrees","Beef and Broccoli","CWM11331L8O",18,10
"5/4/2016","Kabobs","Chicken","CWM11331L8O",33,6
"10/26/2016","Entrees","Lamb Chops","CYM10230S9E",27,9
"11/17/2014","Entrees","Lamb Chops","C2757411HL",18,9
"10/4/2014","Sides","Yogurt","CWM11331L8O",12,7
"8/20/2016","Kabobs","Beef","CWM11331L8O",28,15
"2/8/2017","Sides","Rice","CWM11331L8O",9,19
"6/11/2016","Kabobs","Beef","CEE9481VQR",28,12
"4/25/2016","Kabobs","Beef","CXB9209KAS",28,7
"9/25/2014","Kabobs","Beef","CWM11331L8O",25,12
"10/21/2014","Kabobs","Beef","CWM11331L8O",25,10
"6/2/2016","Kabobs","Lamb","CWM11331L8O",28,13
"2/18/2014","Entrees","Lamb Chops","CYA11365NQO",33,5
"2/13/2014","Kabobs","Beef","CWM11331L8O",25,3
"4/17/2016","Kabobs","Chicken","C7191570IB",33,13
"9/23/2015","Kabobs","Chicken","CWM11331L8O",33,5
"6/17/2015","Kabobs","Chicken","CWM11331L8O",33,12
"7/28/2015","Sides","Yogurt","CWM11331L8O",12,8
"11/2/2014","Kabobs","Chicken","CWI5584TL2",33,3
"1/4/2014","Sides","Rice","CWM11331L8O",9,7
"4/7/2016","Kabobs","Chicken","CWM11331L8O",33,13
"1/6/2015","Sides","Yogurt","CWM11331L8O",12,10
"2/27/2014","Sides","Yogurt","CWM11331L8O",12,11
"9/18/2014","Kabobs","Chicken","CP35227FQD",33,11
"4/29/2014","Kabobs","Beef","CWM11331L8O",25,5
"6/22/2015","Sides","Roll","CWM11331L8O",5,12
"3/6/2014","Sides","Yogurt","CWM11331L8O",12,11
"11/25/2015","Kabobs","Beef","CWM11331L8O",25,19
"4/15/2015","Sides","Rice","CWM11331L8O",9,8
"3/27/2014","Kabobs","Chicken","CWM11331L8O",33,16
"5/18/2014","Entrees","Beef and Broccoli","CWM11331L8O",26,17
"5/16/2015","Kabobs","Chicken","CWM11331L8O",33,12
"12/1/2014","Sides","Rice","CWM11331L8O",9,15
"9/24/2015","Entrees","Lamb Chops","CWM11331L8O",32,8
"10/22/2016","Kabobs","Chicken","CRF7256TPC",33,13
"2/10/2014","Sides","Yogurt","CWM11331L8O",12,11
"8/18/2015","Sides","Rice","CMC7807SSM",9,15
"10/19/2015","Sides","Yogurt","CWM11331L8O",12,14
"6/19/2016","Entrees","Lamb Chops","CWM11331L8O",19,13
"8/24/2015","Entrees","Lamb Chops","CWM11331L8O",24,11
"6/24/2015","Kabobs","Chicken","CWM11331L8O",33,21
"3/27/2016","Kabobs","Pork","CWM11331L8O",29,11
"7/5/2015","Sides","Yogurt","CWM11331L8O",12,14
"1/12/2016","Kabobs","Beef","CWM11331L8O",25,15
"9/22/2014","Kabobs","Chicken","CWM11331L8O",33,7
"1/10/2017","Sides","Yogurt","CWM11331L8O",12,5
"6/12/2014","Kabobs","Beef","CWM11331L8O",25,17
"6/15/2015","Sides","Yogurt","CWM11331L8O",12,15
"8/4/2014","Sides","Yogurt","CWM11331L8O",12,2
"1/20/2015","Entrees","Lamb Chops","CWM11331L8O",24,15
"3/26/2016","Kabobs","Chicken","CWM11331L8O",33,12
"12/21/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,12
"8/17/2015","Kabobs","Chicken","CWM11331L8O",33,6
"7/27/2016","Kabobs","Lamb","CWM11331L8O",28,13
"3/26/2014","Kabobs","Pork","CWM11331L8O",28,12
"1/19/2017","Entrees","Lamb Chops","CWM11331L8O",16,7
"4/2/2015","Kabobs","Beef","CWM11331L8O",25,10
"11/8/2015","Sides","Yogurt","CWM11331L8O",12,13
"12/1/2014","Entrees","Lamb Chops","CWM11331L8O",39,12
"10/30/2016","Sides","Yogurt","CWM11331L8O",12,14
"5/1/2014","Sides","Roll","CWM11331L8O",5,18
"3/5/2015","Sides","Yogurt","CWM11331L8O",12,15
"8/29/2015","Sides","Yogurt","CWM11331L8O",12,12
"12/14/2015","Kabobs","Chicken","CWM11331L8O",33,10
"7/1/2015","Kabobs","Beef","CWM11331L8O",25,16
"6/2/2014","Kabobs","Lamb","CWM11331L8O",28,14
"12/15/2016","Sides","Rice","CMY10490JAB",9,13
"7/12/2016","Sides","Rice","CWM11331L8O",9,14
"7/3/2014","Sides","Yogurt","CWM11331L8O",12,11
"10/26/2015","Kabobs","Lamb","CWM11331L8O",28,8
"9/5/2015","Sides","Rice","CWM11331L8O",9,15
"7/15/2015","Kabobs","Beef","C067561DJM",25,14
"5/20/2014","Kabobs","Chicken","CWM11331L8O",33,23
"6/12/2016","Kabobs","Chicken","CWM11331L8O",33,10
"1/14/2016","Kabobs","Chicken","CWM11331L8O",33,7
"12/2/2014","Kabobs","Beef","CWM11331L8O",25,14
"6/22/2014","Sides","Yogurt","CYF44104JB",12,4
"10/1/2014","Entrees","Beef and Broccoli","CWM11331L8O",27,14
"6/26/2014","Sides","Rice","CWM11331L8O",9,5
"10/15/2014","Kabobs","Chicken","CWM11331L8O",33,10
"8/11/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,4
"11/12/2016","Kabobs","Chicken","CWM11331L8O",33,13
"7/17/2014","Entrees","Lamb Chops","CWM11331L8O",17,12
"1/19/2014","Kabobs","Lamb","CWM11331L8O",28,13
"3/31/2014","Kabobs","Chicken","CWM11331L8O",33,14
"5/7/2014","Kabobs","Lamb","CWM11331L8O",28,13
"12/11/2014","Sides","Rice","CWM11331L8O",9,9
"2/12/2015","Kabobs","Chicken","CWM11331L8O",33,12
"12/18/2014","Sides","Yogurt","CWM11331L8O",12,19
"1/7/2014","Kabobs","Beef","CWM11331L8O",25,16
"8/16/2015","Sides","Roll","CWM11331L8O",5,16
"1/3/2016","Sides","Rice","CU58599RA2",9,8
"2/9/2017","Kabobs","Beef","CWM11331L8O",28,8
"8/15/2016","Kabobs","Beef","CWM11331L8O",28,7
"6/1/2015","Sides","Yogurt","CWM11331L8O",12,15
"7/9/2014","Sides","Yogurt","CWM11331L8O",12,8
"6/14/2014","Kabobs","Chicken","CWM11331L8O",33,13
"11/26/2014","Kabobs","Beef","CWM11331L8O",25,10
"6/14/2015","Kabobs","Beef","CWM11331L8O",25,9
"2/15/2017","Kabobs","Chicken","CWM11331L8O",33,1
"8/4/2015","Kabobs","Beef","CWM11331L8O",25,11
"2/5/2015","Sides","Yogurt","CWM11331L8O",12,17
"2/19/2014","Sides","Roll","CWM11331L8O",5,12
"4/30/2015","Sides","Chips","CWM11331L8O",8,10
"7/13/2016","Entrees","Beef and Broccoli","CWM11331L8O",17,17
"8/25/2016","Sides","Yogurt","CWM11331L8O",12,12
"3/17/2014","Kabobs","Chicken","CWM11331L8O",33,22
"1/26/2016","Sides","Roll","CWM11331L8O",5,11
"7/6/2015","Kabobs","Chicken","CWM11331L8O",33,8
"2/8/2015","Sides","Rice","CYO63068P3",9,4
"10/18/2016","Entrees","Beef and Broccoli","CPX10195G6C",19,17
"3/19/2016","Kabobs","Beef","CWM11331L8O",25,18
"9/8/2016","Kabobs","Chicken","CWM11331L8O",33,13
"1/14/2015","Kabobs","Beef","CQT2493P61",25,2
"6/26/2014","Sides","Rice","CWM11331L8O",9,8
"11/29/2016","Kabobs","Chicken","CWM11331L8O",33,17
"4/29/2015","Entrees","Lamb Chops","CNV11271Z24",34,8
"6/22/2016","Kabobs","Beef","CWM11331L8O",28,14
"3/18/2017","Sides","Yogurt","CWM11331L8O",12,8
"7/30/2014","Entrees","Lamb Chops","CWM11331L8O",13,19
"4/7/2016","Kabobs","Chicken","CWM11331L8O",33,12
"1/24/2015","Kabobs","Beef","CWM11331L8O",25,3
"12/20/2014","Kabobs","Beef","CWM11331L8O",25,18
"2/20/2017","Kabobs","Chicken","CWM11331L8O",33,15
"5/27/2014","Sides","Yogurt","CWM11331L8O",12,3
"8/21/2014","Kabobs","Beef","CWM11331L8O",25,24
"4/17/2016","Kabobs","Beef","CWM11331L8O",28,22
"4/2/2016","Kabobs","Beef","CWM11331L8O",25,15
"10/6/2016","Kabobs","Beef","CWM11331L8O",28,2
"12/10/2016","Kabobs","Lamb","CWM11331L8O",30,12
"5/13/2015","Entrees","Beef and Broccoli","CWM11331L8O",14,11
"12/10/2014","Kabobs","Chicken","CWM11331L8O",33,13
"8/13/2014","Kabobs","Chicken","CWM11331L8O",33,8
"2/12/2015","Sides","Yogurt","CWM11331L8O",12,8
"3/11/2015","Entrees","Beef and Broccoli","CWM11331L8O",49,16
"10/15/2015","Sides","Yogurt","CWM11331L8O",12,7
"11/10/2015","Kabobs","Chicken","CWM11331L8O",33,5
"2/18/2014","Kabobs","Chicken","CWM11331L8O",33,12
"7/30/2015","Kabobs","Chicken","CWM11331L8O",33,14
"1/28/2016","Kabobs","Chicken","CWM11331L8O",33,15
"11/18/2015","Entrees","Lamb Chops","CWM11331L8O",34,20
"3/12/2014","Kabobs","Chicken","CWM11331L8O",33,7
"10/11/2014","Sides","Roll","CWM11331L8O",5,18
"2/3/2016","Sides","Yogurt","CWM11331L8O",12,5
"2/20/2014","Sides","Yogurt","CWM11331L8O",12,13
"1/21/2014","Entrees","Beef and Broccoli","CWM11331L8O",14,8
"4/23/2014","Sides","Yogurt","CWM11331L8O",12,11
"2/23/2014","Kabobs","Pork","CWM11331L8O",28,15
"1/28/2016","Entrees","Lamb Chops","CWM11331L8O",27,18
"7/20/2014","Entrees","Beef and Broccoli","CWM11331L8O",27,9
"5/17/2016","Sides","Yogurt","CWM11331L8O",12,3
"5/27/2015","Sides","Rice","CWM11331L8O",9,13
"10/27/2016","Entrees","Lamb Chops","CWM11331L8O",8,14
"12/18/2016","Sides","Yogurt","CWM11331L8O",12,14
"7/2/2014","Sides","Yogurt","CWM11331L8O",12,13
"7/18/2015","Entrees","Lamb Chops","CBE757766G",19,13
"2/5/2014","Sides","Yogurt","CWM11331L8O",12,6
"6/22/2014","Kabobs","Beef","CWM11331L8O",25,5
"12/9/2014","Entrees","Beef and Broccoli","CWM11331L8O",14,11
"8/19/2015","Kabobs","Chicken","CWM11331L8O",33,10
"12/1/2016","Sides","Yogurt","CWM11331L8O",12,20
"5/8/2014","Kabobs","Lamb","CWM11331L8O",28,21
"4/6/2016","Kabobs","Chicken","CWM11331L8O",33,7
"2/9/2015","Entrees","Lamb Chops","CWM11331L8O",21,7
"3/17/2014","Kabobs","Beef","CWM11331L8O",25,10
"3/29/2015","Sides","Yogurt","CWM11331L8O",12,12
"5/16/2016","Entrees","Beef and Broccoli","CWM11331L8O",28,18
"1/5/2016","Kabobs","Beef","CWM11331L8O",25,5
"1/30/2014","Kabobs","Chicken","CWM11331L8O",33,10
"7/8/2015","Kabobs","Chicken","C4C75061WN",33,14
"3/26/2016","Entrees","Beef and Broccoli","CWM11331L8O",30,13
"10/9/2014","Kabobs","Lamb","CWM11331L8O",28,12
"2/5/2014","Kabobs","Chicken","CWM11331L8O",33,10
"9/7/2014","Kabobs","Chicken","CWM11331L8O",33,14
"9/7/2016","Entrees","Lamb Chops","CWM11331L8O",16,6
"5/25/2014","Sides","Yogurt","CWM11331L8O",12,14
"3/5/2014","Kabobs","Chicken","CWM11331L8O",33,13
"2/2/2016","Entrees","Beef and Broccoli","CWM11331L8O",27,6
"4/16/2014","Sides","Rice","CWM11331L8O",9,10
"8/3/2015","Kabobs","Beef","CWM11331L8O",25,14
"3/8/2015","Kabobs","Beef","CWM11331L8O",25,12
"12/29/2015","Kabobs","Beef","CWM11331L8O",25,12
"3/19/2017","Kabobs","Chicken","CWM11331L8O",33,4
"5/9/2016","Entrees","Beef and Broccoli","CWM11331L8O",11,13
"7/27/2014","Sides","Rice","CWM11331L8O",9,14
"9/9/2015","Sides","Roll","CWM11331L8O",5,22
"10/14/2014","Kabobs","Beef","CT52500G4R",25,15
"6/29/2014","Kabobs","Beef","CWM11331L8O",25,10
"2/11/2015","Sides","Yogurt","CWM11331L8O",12,12
"1/25/2015","Entrees","Lamb Chops","CWM11331L8O",36,15
"3/13/2014","Sides","Yogurt","CWM11331L8O",12,12
"9/22/2014","Entrees","Lamb Chops","CWM11331L8O",34,8
"11/20/2014","Kabobs","Beef","CWM11331L8O",25,16
"6/9/2015","Sides","Yogurt","CWM11331L8O",12,8
"3/1/2015","Kabobs","Chicken","CWM11331L8O",33,13
"9/16/2014","Entrees","Lamb Chops","CWM11331L8O",19,5
"1/29/2015","Kabobs","Chicken","CWM11331L8O",33,15
"11/9/2014","Kabobs","Beef","CWM11331L8O",25,7
"2/11/2014","Kabobs","Beef","CRY2485SIZ",25,20
"4/16/2016","Entrees","Lamb Chops","CWM11331L8O",22,15
"3/22/2015","Sides","Rice","CWM11331L8O",9,9
"11/2/2016","Sides","Yogurt","CWM11331L8O",12,9
"4/10/2014","Sides","Yogurt","CWM11331L8O",12,13
"3/16/2014","Kabobs","Chicken","CVB3362DHM",33,4
"12/16/2014","Kabobs","Beef","CWM11331L8O",25,15
"9/2/2014","Sides","Yogurt","CWM11331L8O",12,12
"11/11/2015","Sides","Rice","CWM11331L8O",9,19
"12/31/2014","Entrees","Lamb Chops","CWM11331L8O",23,5
"10/13/2016","Kabobs","Beef","CWM11331L8O",28,18
"7/30/2014","Sides","Roll","CWM11331L8O",5,21
"9/15/2015","Sides","Yogurt","CWM11331L8O",12,18
"6/30/2014","Entrees","Beef and Broccoli","CS94499EOH",17,9
"10/13/2016","Sides","Yogurt","CWM11331L8O",12,7
"6/4/2015","Kabobs","Beef","CWM11331L8O",25,9
"9/28/2016","Sides","Rice","CWM11331L8O",9,14
"6/8/2014","Sides","Rice","CWM11331L8O",9,16
"2/6/2014","Entrees","Lamb Chops","CWM11331L8O",32,9
"7/2/2014","Kabobs","Chicken","CWM11331L8O",33,10
"3/5/2016","Kabobs","Chicken","CWM11331L8O",33,12
"6/7/2016","Kabobs","Chicken","CWM11331L8O",33,3
"4/24/2014","Sides","Rice","CWM11331L8O",9,12
"4/9/2016","Sides","Rice","CWM11331L8O",9,10
"6/16/2015","Entrees","Lamb Chops","CWM11331L8O",23,16
"5/27/2015","Kabobs","Chicken","CWM11331L8O",33,6
"11/26/2016","Kabobs","Chicken","CBZ11125LQQ",33,10
"5/28/2016","Kabobs","Beef","CWM11331L8O",28,11
"1/5/2014","Sides","Yogurt","CWM11331L8O",12,7
"12/29/2015","Sides","Roll","CWM11331L8O",5,24
"3/1/2016","Sides","Yogurt","CWM11331L8O",12,12
"10/18/2015","Kabobs","Chicken","CWM11331L8O",33,14
"8/26/2015","Kabobs","Chicken","CWM11331L8O",33,6
"1/8/2015","Kabobs","Beef","CWM11331L8O",25,21
"2/16/2015","Sides","Yogurt","CWM11331L8O",12,11
"5/4/2015","Kabobs","Beef","CWM11331L8O",25,15
"11/23/2014","Kabobs","Chicken","CWU5791L20",33,15
"11/19/2015","Entrees","Beef and Broccoli","CWM11331L8O",17,12
"6/15/2016","Sides","Yogurt","CWM11331L8O",12,10
"1/17/2015","Kabobs","Pork","CWM11331L8O",28,6
"7/6/2015","Kabobs","Beef","CWM11331L8O",25,3
"11/26/2015","Kabobs","Pork","CWM11331L8O",28,10
"12/4/2016","Sides","Yogurt","CWM11331L8O",12,9
"6/27/2015","Kabobs","Chicken","CWM11331L8O",33,18
"5/8/2016","Sides","Yogurt","CWM11331L8O",12,19
"2/24/2016","Sides","Yogurt","CWM11331L8O",12,8
"10/18/2015","Kabobs","Chicken","CWM11331L8O",33,15
"10/6/2015","Kabobs","Chicken","CWM11331L8O",33,3
"7/28/2016","Kabobs","Chicken","CEX97976DA",33,9
"7/31/2014","Kabobs","Beef","CWM11331L8O",25,15
"7/16/2016","Sides","Roll","CWM11331L8O",5,11
"9/20/2014","Kabobs","Beef","CWM11331L8O",25,17
"5/19/2015","Kabobs","Beef","CWM11331L8O",25,7
"8/10/2015","Entrees","Lamb Chops","CWM11331L8O",17,6
"6/4/2014","Sides","Yogurt","CWM11331L8O",12,16
"8/6/2015","Sides","Yogurt","CWM11331L8O",12,5
"3/23/2014","Sides","Rice","CWM11331L8O",9,17
"6/20/2015","Sides","Roll","CWM11331L8O",5,21
"6/2/2015","Kabobs","Beef","CWM11331L8O",25,7
"9/6/2016","Kabobs","Beef","CWM11331L8O",28,17
"3/13/2017","Sides","Roll","CWM11331L8O",5,8
"9/22/2014","Kabobs","Beef","CWM11331L8O",25,12
"9/6/2014","Sides","Yogurt","CWM11331L8O",12,17
"5/5/2015","Kabobs","Beef","CWM11331L8O",25,12
"10/2/2016","Sides","Rice","CWM11331L8O",9,7
"8/16/2016","Kabobs","Beef","CP09894S1M",28,10
"3/21/2015","Kabobs","Chicken","CWM11331L8O",33,23
"11/14/2016","Sides","Yogurt","CWM11331L8O",12,11
"1/30/2014","Sides","Yogurt","CWM11331L8O",12,12
"1/13/2016","Kabobs","Pork","CWM11331L8O",28,19
"6/8/2014","Kabobs","Lamb","C9O4265T90",28,10
"11/9/2016","Kabobs","Beef","CWM11331L8O",28,10
"11/8/2015","Sides","Rice","CWM11331L8O",9,9
"10/20/2016","Kabobs","Chicken","CWM11331L8O",33,8
"2/27/2014","Kabobs","Chicken","CWM11331L8O",33,5
"5/12/2015","Kabobs","Beef","CWM11331L8O",25,14
"1/15/2015","Entrees","Beef and Broccoli","CWM11331L8O",17,4
"9/23/2015","Kabobs","Chicken","CWM11331L8O",33,15
"4/26/2014","Kabobs","Lamb","CWM11331L8O",28,5
"7/27/2016","Kabobs","Beef","CWM11331L8O",28,14
"10/16/2014","Sides","Roll","CWM11331L8O",5,8
"10/29/2015","Kabobs","Pork","CWM11331L8O",28,17
"2/21/2017","Sides","Yogurt","CWM11331L8O",12,18
"11/27/2014","Kabobs","Lamb","CWM11331L8O",28,3
"6/25/2015","Sides","Yogurt","CWM11331L8O",12,10
"4/1/2014","Entrees","Lamb Chops","CWM11331L8O",29,22
