"Invoice","Whs","EventDate","EventType","Div","SplitVendors","ItemorServiceDescription","ItemDept","DoorCount","MembersSampled","UnitsPurchased","UnitsSold","UnitCost","UnitTax","ProductChargeplusTax","LaborCharge","SupplyCharge","LaborandSupplyTax","EnhancementMiscOther","Total"
"I-917887","Whs-14","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,082 customers",0,9,"103","$9.99",0,89.91,176,8.5,0,-8.51,265.9
"I-917887","Whs-15","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,776 customers",0,8,"96","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-917887","Whs-16","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,661 customers",0,9,"73","$9.99",0,89.91,176,8.5,0,-22.5,251.91
"I-917887","Whs-17","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,563 customers",0,12,"90","$9.99",0,119.88,176,8.5,0,-30,274.38
"I-917887","Whs-18","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,229 customers",0,8,"71","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-917887","Whs-19","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,705 customers",0,10,"73","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-917887","Whs-20","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,192 customers",0,8,"84","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-917887","Whs-21","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","1,961 customers",0,6,"31","$9.99",0,59.94,176,8.5,0,-15,229.44
"I-917887","Whs-22","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,822 customers",0,7,"61","$9.99",0,69.93,176,8.5,0,-17.5,236.93
"I-917887","Whs-23","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","1,445 customers",0,8,"26","$10.39",4.16,87.28,176,8.5,9.225,-20,261.005
"I-917887","Whs-24","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,653 customers",0,20,"98","$9.99",0,199.8,176,8.5,0,-50,334.3
"I-917887","Whs-25","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,858 customers",0,12,"109","$9.99",0,119.88,176,8.5,0,-5.62,298.76
"I-917887","Whs-26","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,700 customers",0,0,"0","$0.01",0,1e-04,176,8.5,0,0,184.5001
"I-917887","Whs-27","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,040 customers",0,10,"50","$9.99",3,102.9,176,8.5,0,-7.51,279.89
"I-917887","Whs-28","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,805 customers",0,12,"69","$9.99",0,119.88,176,8.5,0,-30,274.38
"I-917887","Whs-29","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,493 customers",0,8,"39","$9.99",4.8,84.72,176,8.5,0,-20,249.22
"I-917887","Whs-64","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,217 customers",0,6,"48","$10.49",1.57,64.51,176,8.5,0,-15,234.01
"I-917887","Whs-65","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,700 customers",0,8,"42","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-67","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,298 customers",0,6,"55","$10.49",1.57,64.51,176,8.5,0,-15,234.01
"I-917887","Whs-68","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,430 customers",0,11,"65","$10.49",0,115.39,176,8.5,0,-27.5,272.39
"I-917887","Whs-69","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,090 customers",0,5,"49","$10.49",0,52.45,176,8.5,0,-12.5,224.45
"I-917887","Whs-70","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","4,285 customers",0,10,"96","$10.49",0,104.9,176,8.5,0,-25,264.4
"I-917887","Whs-71","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,635 customers",0,4,"49","$10.49",0,41.96,88.5,4.2,0,-10,124.66
"I-917887","Whs-72","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","4,665 customers",0,8,"86","$10.49",2.1,86.02,176,8.5,0,-20,250.52
"I-917887","Whs-73","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,302 customers",0,11,"77","$10.49",0,115.39,176,8.5,0,-13.51,286.38
"I-917887","Whs-74","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,268 customers",0,10,"80","$10.49",2.62,107.52,176,8.5,0,-25,267.02
"I-917887","Whs-181","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","5,826 customers",0,12,"123","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-186","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,785 customers",0,7,"49","$10.49",1.83,75.26,176,8.5,0,-9.31,250.45
"I-917887","Whs-75","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,330 customers",0,12,"88","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-76","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,901 customers",0,7,"51","$10.49",1.84,75.27,176,8.5,0,-17.5,242.27
"I-917887","Whs-182","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,948 customers",0,11,"88","$10.49",0,115.39,176,8.5,0,-27.5,272.39
"I-917887","Whs-77","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,017 customers",0,8,"35","$10.49",2.1,86.02,176,8.5,0,-8.74,261.78
"I-917887","Whs-78","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,577 customers",0,10,"56","$10.49",2.62,107.52,176,8.5,0,-25,267.02
"I-917887","Whs-79","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,627 customers",0,9,"103","$10.49",0,94.41,176,8.5,0,-22.5,256.41
"I-917887","Whs-80","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,839 customers",0,10,"64","$10.49",0,104.9,176,8.5,0,-7.01,282.39
"I-917887","Whs-189","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,623 customers",0,10,"31","$10.49",0,104.9,176,8.5,0,-25,264.4
"I-917887","Whs-139","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,251 customers",0,8,"41","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-183","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,553 customers",0,6,"74","$10.49",0,62.94,176,8.5,0,-7.01,240.43
"I-917887","Whs-82","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,592 customers",0,7,"63","$10.49",1.84,75.27,176,8.5,0,-17.5,242.27
"I-917887","Whs-83","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,037 customers",0,6,"60","$10.49",0,62.94,176,8.5,0,-15,232.44
"I-917887","Whs-137","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,213 customers",0,7,"44","$10.49",0,73.43,176,8.5,0,-17.5,240.43
"I-917887","Whs-84","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,744 customers",0,14,"99","$10.49",0,146.86,176,8.5,0,-35,296.36
"I-917887","Whs-85","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,449 customers",0,8,"28","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-86","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,173 customers",0,12,"63","$10.49",0,125.88,176,8.5,11.7158,-22.01,300.0858
"I-917887","Whs-248","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","4,000 customers",0,6,"50","$10.49",0,62.94,118,5.6,0,3.99,190.53
"I-917887","Whs-88","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,635 customers",0,5,"63","$10.49",0,52.45,176,8.5,0,0.49,237.44
"I-917887","Whs-89","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,280 customers",0,6,"23","$10.49",0,62.94,176,8.5,0,-15,232.44
"I-917887","Whs-90","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,456 customers",0,11,"57","$10.49",0,115.39,176,8.5,0,-27.5,272.39
"I-917887","Whs-91","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,835 customers",0,7,"62","$10.49",0,73.43,176,8.5,11.7158,-17.5,252.1458
"I-917887","Whs-92","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,066 customers",0,10,"69","$10.49",0,104.9,176,8.5,11.7158,-25,276.1158
"I-917887","Whs-93","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,237 customers",0,9,"122","$10.49",0,94.41,176,8.5,0,-22.5,256.41
"I-917887","Whs-94","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,725 customers",0,12,"91","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-95","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","4,193 customers",0,12,"104","$10.49",0,125.88,176,8.5,0,-11.01,299.37
"I-917887","Whs-96","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,969 customers",0,14,"58","$10.49",0,146.86,176,8.5,0,-21.01,310.35
"I-917887","Whs-97","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,200 customers",0,12,"99","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-98","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,908 customers",0,7,"28","$10.49",0,73.43,176,8.5,0,-17.5,240.43
"I-917887","Whs-99","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,272 customers",0,14,"63","$10.49",0,146.86,176,8.5,0,-35,296.36
"I-917887","Whs-100","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,646 customers",0,10,"110","$10.49",0,104.9,176,8.5,0,-11.01,278.39
"I-917887","Whs-101","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,759 customers",0,12,"90","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-102","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,273 customers",0,11,"71","$10.49",0,115.39,176,8.5,11.7158,-27.5,284.1058
"I-917887","Whs-103","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,331 customers",0,5,"31","$10.49",0,52.45,176,8.5,0,-12.5,224.45
"I-917887","Whs-104","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,620 customers",0,6,"41","$10.49",0,62.94,176,8.5,0,3.99,251.43
"I-917887","Whs-105","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,351 customers",0,10,"59","$10.49",0,104.9,176,8.5,0,-25,264.4
"I-917887","Whs-106","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,814 customers",0,12,"102","$10.49",0,125.88,176,8.5,0,-11.01,299.37
"I-917887","Whs-107","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,863 customers",0,11,"60","$10.49",0,115.39,176,8.5,0,-27.5,272.39
"I-917887","Whs-108","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,840 customers",0,7,"57","$10.49",0,73.43,176,8.5,0,-3.51,254.42
"I-917887","Whs-109","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,175 customers",0,10,"66","$10.49",0,104.9,176,8.5,0,-25,264.4
"I-917887","Whs-110","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,009 customers",0,8,"18","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-111","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,907 customers",0,8,"74","$10.49",2.1,86.02,176,8.5,0,-5.66,264.86
"I-917887","Whs-112","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,052 customers",0,11,"75","$10.49",2.89,118.28,176,8.5,0,-27.5,275.28
"I-917887","Whs-113","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,492 customers",0,8,"60","$10.49",2.1,86.02,176,8.5,0,-20,250.52
"I-917887","Whs-30","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,957 customers",0,15,"89","$9.99",4.5,154.35,176,8.5,0,-37.5,301.35
"I-917887","Whs-31","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","5,158 customers",0,5,"86","$9.99",0,49.95,176,8.5,0,-12.5,221.95
"I-917887","Whs-32","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,266 customers",0,8,"74","$9.99",2.4,82.32,176,8.5,0,-20,246.82
"I-917887","Whs-33","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,819 customers",0,8,"44","$9.99",2.4,82.32,176,8.5,0,-20,246.82
"I-917887","Whs-34","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,035 customers",0,10,"76","$9.99",0,99.9,176,8.5,0,-14.01,270.39
"I-917887","Whs-114","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,567 customers",0,7,"59","$10.49",1.83,75.26,176,8.5,0,-17.5,242.26
"I-917887","Whs-35","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,248 customers",0,6,"53","$9.99",0,59.94,176,8.5,0,-15,229.44
"I-917887","Whs-36","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,397 customers",0,5,"38","$9.99",0,49.95,176,8.5,0,-12.5,221.95
"I-917887","Whs-37","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,511 customers",0,14,"77","$9.99",0,139.86,176,8.5,0,-35,289.36
"I-917887","Whs-115","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,710 customers",0,8,"58","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-38","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,699 customers",0,10,"97","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-917887","Whs-39","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,056 customers",0,12,"77","$9.99",0,119.88,176,8.5,0,-30,274.38
"I-917887","Whs-40","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,563 customers",0,10,"103","$9.99",0,99.9,176,8.5,0,-11.01,273.39
"I-917887","Whs-41","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,675 customers",0,7,"82","$9.99",0,69.93,176,8.5,0,-17.5,236.93
"I-917887","Whs-42","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,107 customers",0,10,"62","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-917887","Whs-43","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,388 customers",0,10,"126","$9.99",3,102.9,176,8.5,0,-25,262.4
"I-917887","Whs-44","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,757 customers",0,11,"129","$9.99",6.6,116.49,176,8.5,0,-25,275.99
"I-917887","Whs-45","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,554 customers",0,20,"126","$10.41",6.25,214.45,176,8.5,0,-28.84,370.11
"I-917887","Whs-116","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,423 customers",0,12,"114","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-46","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,668 customers",0,8,"78","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-917887","Whs-47","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,317 customers",0,6,"68","$9.99",0,59.94,176,8.5,0,-15,229.44
"I-917887","Whs-48","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,856 customers",0,10,"83","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-917887","Whs-117","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,214 customers",0,5,"34","$10.49",0,52.45,176,8.5,0,-12.5,224.45
"I-917887","Whs-49","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,950 customers",0,11,"109","$9.99",6.6,116.49,176,8.5,0,-27.5,273.49
"I-917887","Whs-50","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,255 customers",0,10,"66","$9.99",3,102.9,176,8.5,0,-21.92,265.48
"I-917887","Whs-51","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,462 customers",0,8,"70","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-917887","Whs-52","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,403 customers",0,11,"102","$9.99",3.3,113.19,176,8.5,0,-12.5,285.19
"I-917887","Whs-53","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,240 customers",0,9,"86","$9.99",0,89.91,176,8.5,0,-22.5,251.91
"I-917887","Whs-54","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,105 customers",0,8,"85","$9.99",4.8,84.72,176,8.5,0,-20,249.22
"I-917887","Whs-118","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,238 customers",0,10,"52","$10.49",0,104.9,176,8.5,11.7158,-6.01,295.1058
"I-917887","Whs-120","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,333 customers",0,7,"65","$10.49",0,73.43,176,8.5,0,-17.5,240.43
"I-917887","Whs-55","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,748 customers",0,9,"94","$9.99",0,89.91,176,8.5,0,-22.5,251.91
"I-917887","Whs-56","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,411 customers",0,9,"78","$9.99",2.7,92.61,176,8.5,0,-21.37,255.74
"I-917887","Whs-452","2020-08-10","Regular","H",NA,"Apple Scones","Dept-01","3,297 customers",0,11,"53","$10.59",0,116.49,176,8.5,0,-27.5,273.49
"I-917887","Whs-121","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,799 customers",0,8,"57","$10.49",0,83.92,176,8.5,0,-1.01,267.41
"I-917887","Whs-57","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,865 customers",0,6,"91","$9.99",0,59.94,176,8.5,0,-15,229.44
"I-917887","Whs-58","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,095 customers",0,6,"30","$9.99",3.6,63.54,176,8.5,0,5.13,253.17
"I-917887","Whs-122","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,621 customers",0,8,"35","$10.49",0,83.92,176,8.5,0,-7.01,261.41
"I-917887","Whs-59","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","1,879 customers",0,7,"39","$9.99",0,69.93,176,8.5,0,-17.5,236.93
"I-917887","Whs-191","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,088 customers",0,8,"53","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-123","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","4,021 customers",0,8,"47","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-60","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","2,217 customers",0,8,"36","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-917887","Whs-124","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,577 customers",0,8,"48","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-125","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,589 customers",0,6,"51","$10.49",0,62.94,176,8.5,0,-15,232.44
"I-917887","Whs-61","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,286 customers",0,10,"90","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-917887","Whs-126","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,939 customers",0,9,"59","$10.49",2.36,96.77,176,8.5,0,-22.5,258.77
"I-917887","Whs-127","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,707 customers",0,12,"81","$10.49",0,125.88,176,8.5,0,-30,280.38
"I-917887","Whs-128","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,455 customers",0,8,"67","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-129","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,026 customers",0,8,"66","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-130","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,399 customers",0,8,"44","$10.49",2.1,86.02,176,8.5,0,-20,250.52
"I-917887","Whs-62","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","3,022 customers",0,8,"89","$9.99",2.4,82.32,176,8.5,0,-20,246.82
"I-917887","Whs-131","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,025 customers",0,8,"36","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-184","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","4,593 customers",0,7,"68","$10.49",0,73.43,176,8.5,0,2.5,260.43
"I-917887","Whs-132","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,396 customers",0,8,"58","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-133","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","2,520 customers",0,8,"66","$10.49",0,83.92,176,8.5,0,-1.01,267.41
"I-917887","Whs-251","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,476 customers",0,4,"30","$10.49",0,41.96,176,8.5,0,-10,216.46
"I-917887","Whs-134","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,931 customers",0,11,"85","$10.49",0,115.39,176,8.5,0,-27.5,272.39
"I-917887","Whs-413","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,548 customers",0,5,"28","$10.49",1.31,53.76,176,8.5,0,-12.5,225.76
"I-917887","Whs-63","2020-08-10","Regular","A",NA,"Apple Scones","Dept-01","4,058 customers",0,11,"72","$9.99",0,109.89,176,8.5,0,-27.5,266.89
"I-917887","Whs-187","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,419 customers",0,7,"46","$10.49",0,73.43,176,8.5,0,1.29,259.22
"I-917887","Whs-135","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","1,792 customers",0,5,"9","$9.99",0,49.95,176,8.5,11.7158,-12.5,233.6658
"I-917887","Whs-136","2020-08-10","Regular","B",NA,"Apple Scones","Dept-01","3,795 customers",0,8,"61","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-85","2020-08-11","Regular","B",NA,"Apple Scones","Dept-01","1,384 customers",0,6,"21","$10.49",0,62.94,176,8.5,0,12.99,260.43
"I-917887","Whs-378","2020-08-11","Regular","G",NA,"Apple Scones","Dept-01","2,625 customers",0,7,"41","$10.49",0,73.43,176,8.5,0,-17.5,240.43
"I-917887","Whs-121","2020-08-11","Regular","B",NA,"Apple Scones","Dept-01","1,731 customers",0,8,"25","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-191","2020-08-11","Regular","B",NA,"Apple Scones","Dept-01","0 customers",0,8,"25","$10.49",0,83.92,176,8.5,0,-20,248.42
"I-917887","Whs-296","2020-08-11","Regular","E",NA,"Apple and Cinnamon Bread","Dept-02","3,044 customers",0,18,"38","$13.49",0,242.82,176,8.5,0,0,427.32
"I-887156","Whs-255","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","4,350 customers",0,8,"88","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-887156","Whs-256","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","4,584 customers",0,13,"86","$9.99",0,129.87,176,8.5,0,-32.5,281.87
"I-887156","Whs-257","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","5,009 customers",0,12,"123","$9.99",0,119.88,176,8.5,0,-30,274.38
"I-887156","Whs-258","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","2,546 customers",0,13,"75","$9.99",0,129.87,176,8.5,0,-32.5,281.87
"I-887156","Whs-259","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","2,679 customers",0,10,"73","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-887156","Whs-260","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","5,509 customers",0,11,"105","$9.99",0,109.89,176,8.5,0,-27.5,266.89
"I-887156","Whs-261","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","4,971 customers",0,16,"105","$9.99",0,159.84,176,8.5,0,-40,304.34
"I-887156","Whs-262","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","2,992 customers",0,10,"92","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-887156","Whs-263","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","2,752 customers",0,9,"54","$9.99",0,89.91,176,8.5,0,-22.5,251.91
"I-887156","Whs-264","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,886 customers",0,9,"106","$9.99",0,89.91,176,8.5,0,-22.5,251.91
"I-887156","Whs-265","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,120 customers",0,6,"59","$9.99",0,59.94,176,8.5,0,-15,229.44
"I-887156","Whs-266","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,292 customers",0,9,"85","$9.99",0,89.91,176,8.5,0,-22.5,251.91
"I-887156","Whs-267","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,357 customers",0,16,"132","$9.99",0,159.84,176,8.5,0,-40,304.34
"I-887156","Whs-268","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","1,890 customers",0,12,"72","$9.99",0,119.88,176,8.5,0,-30,274.38
"I-887156","Whs-269","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,639 customers",0,10,"36","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-887156","Whs-270","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,055 customers",0,11,"66","$9.99",0,109.89,176,8.5,0,-27.5,266.89
"I-887156","Whs-271","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","4,240 customers",0,10,"61","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-887156","Whs-337","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","5,686 customers",0,13,"73","$9.99",0,129.87,176,8.5,0,-32.5,281.87
"I-887156","Whs-272","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,569 customers",0,12,"112","$9.99",0,119.88,176,8.5,0,-30,274.38
"I-887156","Whs-338","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,831 customers",0,10,"59","$9.99",0,99.9,176,8.5,0,-25,259.4
"I-887156","Whs-273","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","4,940 customers",0,8,"83","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-887156","Whs-339","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,951 customers",0,3,"72","$9.99",0,29.97,176,8.5,0,-7.5,206.97
"I-887156","Whs-81","2020-08-12","Regular","B",NA,"Apple Scones","Dept-01","3,288 customers",0,10,"63","$10.49",0,104.9,176,8.5,0,-25,264.4
"I-887156","Whs-428","2020-08-12","Regular","H",NA,"Apple Scones","Dept-01","2,855 customers",0,8,"40","$10.59",0,84.72,176,8.5,0,-20,249.22
"I-887156","Whs-342","2020-08-12","Regular","G",NA,"Apple Scones","Dept-01","2,796 customers",0,6,"53","$10.49",0,62.94,176,8.5,0,-15,232.44
"I-887156","Whs-355","2020-08-12","Regular","G",NA,"Apple Scones","Dept-01","2,598 customers",0,8,"41","$10.49",4.49,88.41,176,8.5,0,-20,252.91
"I-887156","Whs-274","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","3,776 customers",0,8,"89","$9.99",0,79.92,176,8.5,0,-20,244.42
"I-887156","Whs-275","2020-08-12","Regular","E",NA,"Apple Scones","Dept-01","5,096 customers",0,8,"133","$9.99",0,79.92,176,8.5,0,-20,244.42
