Invoice,Whs,EventDate,EventType,Div,SplitVendors,ItemorServiceDescription,ItemDept,DoorCount,MembersSampled,UnitsPurchased,UnitsSold,UnitCost,UnitTax,ProductChargeplusTax,LaborCharge,SupplyCharge,LaborandSupplyTax,EnhancementMiscOther,Total
I-1063584,Whs-479,2020-08-19,Regular,F,NA,Apple Scones,Dept-01,1302,0,1,35,10.49,0.89,11.38,176,8.5,0,-2.5,193.38
I-1063584,Whs-331,2020-08-19,Regular,F,NA,Apple Scones,Dept-01,1194,0,3,35,10.49,0,31.47,176,8.5,0,4.49,220.46
I-1063584,Whs-475,2020-08-19,Regular,F,NA,Apple Scones,Dept-01,1152,0,5,26,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-159,2020-08-20,Regular,C,NA,Apple Scones,Dept-01,2548,0,10,82,9.99,3.75,103.65,176,8.5,0,-25,263.15
I-1063584,Whs-61,2020-08-20,Regular,A,NA,Apple Scones,Dept-01,3119,0,12,74,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-288,2020-08-20,Regular,E,NA,Apple and Cinnamon Bread,Dept-02,3518,0,14,44,13.49,0,188.86,176,8.5,0,0,373.36
I-1063584,Whs-18,2020-08-21,Regular,A,NA,Apple Scones,Dept-01,3548,0,12,82,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-29,2020-08-21,Regular,A,NA,Apple Scones,Dept-01,2783,0,8,46,9.99,4.8,84.72,176,8.5,0,-20,249.22000000000003
I-1063584,Whs-342,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3152,0,7,62,10.49,0,73.43,176,8.5,0,-17.5,240.43
I-1063584,Whs-343,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3782,0,9,75,10.49,1.65,96.06,176,8.5,0,-22.5,258.06
I-1063584,Whs-344,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2530,0,9,52,10.49,0,94.41,176,8.5,0,-22.5,256.40999999999997
I-1063584,Whs-345,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3210,0,7,79,10.49,0,73.43,176,8.5,0,-17.5,240.43
I-1063584,Whs-346,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2905,0,6,27,10.49,0,62.94,176,8.5,0,-15,232.44
I-1063584,Whs-347,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2973,0,11,58,10.49,0,115.39,176,8.5,0,-27.5,272.39
I-1063584,Whs-348,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3403,0,7,61,10.49,1.65,75.08,176,8.5,0,-17.5,242.08
I-1063584,Whs-349,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2819,0,8,82,10.49,7.64,91.56,176,8.5,0,-20,256.06
I-1063584,Whs-350,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2815,0,6,55,10.49,2.66,65.6,176,8.5,0,-15.63,234.47
I-1063584,Whs-401,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3806,0,8,74,10.49,7.43,91.35,176,8.5,0,-20,255.85000000000002
I-1063584,Whs-351,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2638,1000,12,70,10.49,0,125.88,176,8.5,0,-30,280.38
I-1063584,Whs-352,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3567,0,10,76,10.49,1.84,106.74,176,8.5,0,-12.8,278.44
I-1063584,Whs-402,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3753,0,10,73,10.49,0,104.9,176,8.5,0,-25,264.4
I-1063584,Whs-353,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3282,0,9,80,10.49,5.28,99.69,176,8.5,0,-23.76,260.43
I-1063584,Whs-354,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3092,0,6,79,10.49,0,62.94,176,8.5,0,-15,232.44
I-1063584,Whs-355,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2912,0,6,33,10.49,3.37,66.31,176,8.5,0,-15.8,235.01
I-1063584,Whs-356,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3034,0,11,70,10.49,0,115.39,176,8.5,0,-27.5,272.39
I-1063584,Whs-357,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,4379,0,11,63,10.49,0,115.39,176,8.5,0,-27.5,272.39
I-1063584,Whs-358,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2890,0,6,63,10.49,1.1,64.04,176,8.5,0,-15,233.54000000000002
I-1063584,Whs-359,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2164,0,8,44,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-414,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3534,0,9,51,10.49,2.12,96.53,176,8.5,0,-22.5,258.53
I-1063584,Whs-360,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2841,0,12,59,10.49,6.11,131.99,176,8.5,0,-31.45,285.04
I-1063584,Whs-406,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3944,0,9,59,10.49,2.12,96.53,176,8.5,0,-22.5,258.53
I-1063584,Whs-361,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,384,0,8,53,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-362,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3261,0,7,70,10.49,1.65,75.08,176,8.5,0,-17.5,242.08
I-1063584,Whs-363,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3567,0,10,78,10.49,1.84,106.74,176,8.5,0,-25,266.24
I-1063584,Whs-364,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,4026,0,8,75,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-365,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3467,0,9,63,10.49,0,94.41,176,8.5,0,-10.51,268.4
I-1063584,Whs-403,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,5149,0,11,64,10.49,0,115.39,176,8.5,0,-27.5,272.39
I-1063584,Whs-366,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2737,0,8,75,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-407,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2256,0,10,92,10.49,0,104.9,176,8.5,0,-25,264.4
I-1063584,Whs-367,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2881,0,5,63,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-368,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2980,0,9,58,10.49,0,94.41,176,8.5,0,-22.5,256.40999999999997
I-1063584,Whs-369,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3498,0,8,89,10.49,1.89,85.81,176,8.5,0,-20,250.31
I-1063584,Whs-408,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,4158,0,13,69,10.49,0,136.37,176,8.5,0,-32.5,288.37
I-1063584,Whs-370,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3154,0,7,61,10.49,0,73.43,176,8.5,0,-15,242.93
I-1063584,Whs-371,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2741,0,8,79,10.49,1.47,85.39,176,8.5,0,-20,249.89
I-1063584,Whs-372,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2871,0,9,61,10.49,2.12,96.53,176,8.5,0,-10.24,270.78999999999996
I-1063584,Whs-373,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2820,0,8,57,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-374,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3205,0,9,84,10.49,0,94.41,176,8.5,0,-22.5,256.40999999999997
I-1063584,Whs-375,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3410,0,9,57,10.49,0,94.41,176,8.5,0,-22.5,256.40999999999997
I-1063584,Whs-376,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2936,0,7,25,10.49,0,73.43,176,8.5,0,-17.5,240.43
I-1063584,Whs-377,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,4514,0,11,103,10.49,0,115.39,176,8.5,0,-13.51,286.38
I-1063584,Whs-378,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3169,0,7,49,10.49,0,73.43,176,8.5,0,-17.5,240.43
I-1063584,Whs-409,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,4085,0,16,70,10.49,0,167.84,176,8.5,0,-40,312.34000000000003
I-1063584,Whs-379,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2867,0,10,60,10.49,0,104.9,176,8.5,0,-25,264.4
I-1063584,Whs-380,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2333,0,6,49,10.49,1.1,64.04,176,8.5,0,-15,233.54000000000002
I-1063584,Whs-381,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2990,0,10,48,10.49,5.22,110.12,176,8.5,0,-26.24,268.38
I-1063584,Whs-382,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3085,0,4,34,10.49,0.73,42.69,176,8.5,0,2.2,229.39
I-1063584,Whs-383,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2550,0,10,74,10.49,2.36,107.26,176,8.5,0,-25,266.76
I-1063584,Whs-384,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2651,0,10,73,10.49,1.84,106.74,176,8.5,0,-10.77,280.47
I-1063584,Whs-385,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2089,0,6,25,10.49,0,62.94,176,8.5,0,-3.01,244.43
I-1063584,Whs-405,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3800,0,9,65,10.49,0,94.41,176,8.5,0,-10.51,268.4
I-1063584,Whs-386,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,3102,0,10,47,10.49,2.36,107.26,176,8.5,0,-12.74,279.02
I-1063584,Whs-482,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2423,0,8,53,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-476,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2399,0,5,36,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-387,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2512,0,8,42,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-388,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2365,0,10,44,10.49,0,104.9,176,8.5,0,-25,264.4
I-1063584,Whs-410,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1983,0,7,41,10.49,0,73.43,176,8.5,0,-17.5,240.43
I-1063584,Whs-411,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2120,0,6,29,10.49,0.63,63.57,176,8.5,0,-15.15,232.92
I-1063584,Whs-415,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2786,0,7,37,10.49,1.65,75.08,176,8.5,0,-17.5,242.08
I-1063584,Whs-389,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2051,0,5,49,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-412,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2683,0,6,33,10.49,4.09,67.03,176,8.5,11.9925,-15,248.52250000000004
I-1063584,Whs-390,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2552,0,8,57,10.49,0,83.92,176,8.5,0,-3.01,265.41
I-1063584,Whs-391,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2317,0,6,40,10.49,0,62.94,176,8.5,0,-15,232.44
I-1063584,Whs-392,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2126,0,8,59,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-393,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2181,0,7,52,10.49,0,73.43,176,8.5,0,-5.51,252.42
I-1063584,Whs-394,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2009,0,6,54,10.49,0,62.94,176,8.5,0,-3.01,244.43
I-1063584,Whs-395,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2290,0,8,77,10.49,0,83.92,176,8.5,0,-8.01,260.41
I-1063584,Whs-396,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,2036,0,5,32,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-397,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1495,0,5,59,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-398,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1415,0,7,63,10.49,0,73.43,176,8.5,0,-17.5,240.43
I-1063584,Whs-399,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1453,0,4,27,10.49,0,41.96,176,8.5,0,-10,216.46
I-1063584,Whs-400,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1393,0,6,42,10.49,0,62.94,176,8.5,0,-15,232.44
I-1063584,Whs-416,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1781,0,8,75,10.49,0,83.92,176,8.5,0,-20,248.42
I-1063584,Whs-485,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1453,0,5,22,10.49,0,52.45,176,8.5,0,-12.5,224.45
I-1063584,Whs-486,2020-08-21,Regular,G,NA,Apple Scones,Dept-01,1685,0,7,69,10.49,0,73.43,176,8.5,0,-3.51,254.42
I-1063584,Whs-265,2020-08-21,Regular,E,NA,Apple and Cinnamon Bread,Dept-02,3774,0,8,12,13.49,0,107.92,176,8.5,0,18.99,311.41
I-1063584,Whs-293,2020-08-21,Regular,E,NA,Apple and Cinnamon Bread,Dept-02,3448,0,13,25,13.49,0,175.37,176,8.5,0,11.99,371.86
I-1063584,Whs-1,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4979,0,9,69,9.99,0,89.91,176,8.5,0,-8.51,265.9
I-1063584,Whs-2,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4711,0,12,129,9.99,0,119.88,176,8.5,0,-10.62,293.76
I-1063584,Whs-3,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5057,0,12,91,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-4,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5551,0,12,85,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-5,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4753,0,10,91,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-6,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3449,0,8,46,10.39,0,83.12,176,8.5,0,-20,247.62
I-1063584,Whs-7,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4070,0,8,85,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-8,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4549,0,15,95,9.99,0,149.85,176,8.5,0,-37.5,296.85
I-1063584,Whs-9,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4556,0,10,98,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-10,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4274,0,9,73,9.99,0,89.91,176,8.5,0,-22.5,251.90999999999997
I-1063584,Whs-11,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2925,0,7,69,10.39,0,72.73,176,8.5,0,-17.5,239.73
I-1063584,Whs-12,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3939,0,14,86,9.99,0,139.86,176,8.5,0,-35,289.36
I-1063584,Whs-13,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3228,0,3,106,9.99,0,29.97,176,8.5,0,-7.5,206.97
I-1063584,Whs-14,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4320,0,12,141,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-15,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3149,0,8,96,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-138,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3343,0,8,77,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-16,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3947,0,9,109,9.99,0,89.91,176,8.5,0,-22.5,251.90999999999997
I-1063584,Whs-17,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,106,0,8,71,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-18,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3719,0,10,112,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-19,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4582,0,8,140,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-20,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3467,0,15,75,9.99,0,149.85,176,8.5,0,-37.5,296.85
I-1063584,Whs-21,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2544,0,8,53,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-22,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5146,0,8,95,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-23,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,865,0,6,25,10.39,3.12,65.46,176,8.5,9.225,-15,244.185
I-1063584,Whs-24,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4587,0,10,86,9.99,0,99.9,176,8.5,0,3.99,288.39
I-1063584,Whs-25,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5375,0,12,106,9.99,0,119.88,176,8.5,0,-5.62,298.76
I-1063584,Whs-26,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2566,0,9,55,9.99,0,89.91,176,8.5,0,-10.51,263.9
I-1063584,Whs-27,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5036,0,8,54,9.99,2.4,82.32,176,8.5,0,-20,246.82
I-1063584,Whs-28,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4426,0,12,60,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-29,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3232,0,8,59,9.99,4.8,84.72,176,8.5,0,-20,249.22000000000003
I-1063584,Whs-30,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3279,0,10,128,9.99,3,102.9,176,8.5,0,-25,262.4
I-1063584,Whs-31,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5434,0,10,105,9.99,0,99.9,176,8.5,0,-14.01,270.39
I-1063584,Whs-32,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4475,0,4,52,9.99,1.2,41.16,176,8.5,0,-6.92,218.74
I-1063584,Whs-33,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3257,0,10,75,9.99,3,102.9,176,8.5,0,-18.84,268.56
I-1063584,Whs-34,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3347,0,19,98,9.99,0,189.81,176,8.5,0,-47.5,326.81
I-1063584,Whs-35,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2546,0,9,55,9.99,0,89.91,176,8.5,0,-22.5,251.90999999999997
I-1063584,Whs-36,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2364,0,8,54,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-37,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3718,0,12,56,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-38,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4915,0,12,130,9.99,0,119.88,176,8.5,0,-18.01,286.37
I-1063584,Whs-39,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3898,0,10,40,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-40,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4639,0,8,93,9.99,0,79.92,176,8.5,0,-20,244.42
I-1063584,Whs-41,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2785,0,10,79,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-42,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3712,0,12,98,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-43,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5315,0,13,141,9.99,3.9,133.77,176,8.5,0,-32.5,285.77
I-1063584,Whs-44,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4133,0,12,131,9.99,7.2,127.08,176,8.5,0,-30,281.58
I-1063584,Whs-45,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4202,0,10,70,9.99,3,102.9,176,8.5,0,-21.92,265.47999999999996
I-1063584,Whs-46,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4008,0,10,52,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-47,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3116,0,12,108,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-48,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4216,0,10,91,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-49,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,5863,0,12,138,9.99,7.19,127.07,176,8.5,0,-30,281.57
I-1063584,Whs-50,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4742,0,8,43,9.99,2.4,82.32,176,8.5,0,-16.92,249.89999999999998
I-1063584,Whs-51,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3306,0,12,46,9.99,0,119.88,176,8.5,0,-24.61,279.77
I-1063584,Whs-52,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3896,0,9,77,9.99,2.7,92.61,176,8.5,0,-22.5,254.61
I-1063584,Whs-53,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4295,0,5,87,9.99,0,49.95,176,8.5,0,-12.5,221.95
I-1063584,Whs-54,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4192,0,12,79,9.99,7.2,127.08,176,8.5,0,-30,281.58
I-1063584,Whs-55,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3692,0,11,101,9.99,0,109.89,176,8.5,0,-27.5,266.89
I-1063584,Whs-56,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4830,0,14,82,9.99,4.2,144.06,176,8.5,0,-35,293.56
I-1063584,Whs-57,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4493,0,8,89,9.99,0,79.92,176,8.5,0,-6.01,258.41
I-1063584,Whs-58,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2614,0,10,44,9.99,6,105.9,176,8.5,0,-25,265.4
I-1063584,Whs-59,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,1876,0,7,34,9.99,0,69.93,176,8.5,0,-17.5,236.93
I-1063584,Whs-60,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,2392,0,10,67,9.99,0,99.9,176,8.5,0,-25,259.4
I-1063584,Whs-61,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3510,0,12,68,9.99,0,119.88,176,8.5,0,-30,274.38
I-1063584,Whs-62,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,3960,0,10,83,9.99,3,102.9,176,8.5,0,-25,262.4
I-1063584,Whs-63,2020-08-22,Regular,A,NA,Apple Scones,Dept-01,4663,0,13,100,9.99,0,129.87,176,8.5,0,-32.5,281.87
I-1063584,Whs-313,2020-08-22,Regular,F,NA,Apple and Cinnamon Bread,Dept-02,4956,0,11,21,13.69,0,150.59,176,8.5,0,0,335.09
I-1063584,Whs-329,2020-08-22,Regular,F,NA,Apple and Cinnamon Bread,Dept-02,2909,0,14,47,13.69,0,191.66,176,8.5,0,0,376.16
I-996112,Whs-255,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,5251,0,8,122,9.99,0,79.92,176,8.5,0,-20,244.42
I-996112,Whs-256,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,4867,0,13,98,9.99,0,129.87,176,8.5,0,-32.5,281.87
I-996112,Whs-258,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3499,0,12,90,9.99,0,119.88,176,8.5,0,-30,274.38
I-996112,Whs-259,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3268,0,12,112,9.99,0,119.88,176,8.5,0,-30,274.38
I-996112,Whs-260,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,4689,0,10,139,9.99,0,99.9,176,8.5,0,-25,259.4
I-996112,Whs-261,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,4812,0,10,143,9.99,0,99.9,176,8.5,0,-25,259.4
I-996112,Whs-262,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,2941,0,14,102,9.99,0,139.86,176,8.5,0,-35,289.36
I-996112,Whs-263,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3161,0,8,63,9.99,0,79.92,176,8.5,0,-20,244.42
I-996112,Whs-264,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,4394,0,8,87,9.99,0,79.92,176,8.5,0,-20,244.42
I-996112,Whs-265,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3654,0,10,66,9.99,0,99.9,176,8.5,0,-25,259.4
I-996112,Whs-266,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3927,0,12,126,9.99,0,119.88,176,8.5,0,-30,274.38
I-996112,Whs-267,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3001,0,16,150,9.99,0,159.84,176,8.5,0,-21.01,323.33000000000004
I-996112,Whs-268,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3419,0,15,111,9.99,0,149.85,176,8.5,0,-37.5,296.85
I-996112,Whs-270,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3441,0,15,88,9.99,0,149.85,176,8.5,0,-37.5,296.85
I-996112,Whs-271,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,5339,0,14,100,9.99,0,139.86,176,8.5,0,-35,289.36
I-996112,Whs-337,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,5721,0,14,102,9.99,0,139.86,176,8.5,0,-35,289.36
I-996112,Whs-272,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,4568,0,10,97,9.99,0,99.9,176,8.5,0,-25,259.4
I-996112,Whs-338,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,4906,0,10,93,9.99,0,99.9,176,8.5,0,-25,259.4
I-1084654,Whs-273,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,5829,0,10,138,9.99,0,99.9,176,8.5,0,-25,259.4
I-996112,Whs-339,2020-08-23,Regular,E,NA,Apple Scones,Dept-01,3400,0,4,69,9.99,0,39.96,176,8.5,0,-10,214.46
I-996112,Whs-64,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,2665,0,9,78,10.49,2.36,96.77,176,8.5,0,-22.5,258.77
I-996112,Whs-65,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,2328,0,8,105,10.49,0,83.92,176,8.5,0,-20,248.42
I-996112,Whs-66,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,5971,0,9,113,10.49,2.36,96.77,176,8.5,0,-22.5,258.77
I-996112,Whs-67,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,3224,0,7,35,10.49,1.83,75.26,176,8.5,0,-17.5,242.26
I-996112,Whs-68,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,2625,0,14,103,10.49,0,146.86,176,8.5,0,-35,296.36
I-996112,Whs-69,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,2789,0,8,67,10.49,0,83.92,176,8.5,0,-20,248.42
I-996112,Whs-70,2020-08-23,Regular,B,NA,Apple Scones,Dept-01,5008,0,15,69,10.49,0,157.35,176,8.5,0,-37.5,304.35
